,STATEFP,COUNTYFP,CensusTract,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry,TRACTCE,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,2003_Fast Food Coverage Ratio,2004_Fast Food Coverage Ratio,2005_Fast Food Coverage Ratio,2006_Fast Food Coverage Ratio,2007_Fast Food Coverage Ratio,2008_Fast Food Coverage Ratio,2009_Fast Food Coverage Ratio,2010_Fast Food Coverage Ratio,2011_Fast Food Coverage Ratio,2012_Fast Food Coverage Ratio,2013_Fast Food Coverage Ratio,2014_Fast Food Coverage Ratio,2015_Fast Food Coverage Ratio,2017_Fast Food Coverage Ratio,2003_rank,2004_rank,2005_rank,2006_rank,2007_rank,2008_rank,2009_rank,2010_rank,2011_rank,2012_rank,2013_rank,2014_rank,2015_rank,2017_rank
117,36,47,28400,1400000US36047028400,36047028400,284,CT,164257,0,"POLYGON ((-74.00263 40.603846999999995, -74.000457 40.605934, -73.999831 40.606536999999996, -73.99924899999999 40.607096, -73.998667 40.607656999999996, -73.998086 40.608216, -73.997503 40.608775, -73.99530299999999 40.607445, -73.995882 40.606885999999996, -73.996465 40.606328, -73.997044 40.605768999999995, -73.998254 40.604608, -74.000022 40.602906999999995, -74.00032399999999 40.60262, -74.001098 40.603034, -74.001846 40.603431, -74.00263 40.603846999999995))",36047028400,New York,Kings County,1,4003,1408,0,0,0,0,0,0,0,0,1,17.7,58390,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357,819,555,2372,34,1019,0,9,569,714,669,377,3836.8,3826.4,3816,1902.8,1897.6,1261.6,1258.133333,1254.666667,941,941,742.4,742.4,742.4,742.4,67,70,73,215,233,303,298,318,370,377,425,425,432,437
118,36,47,28501,1400000US36047028501,36047028501,285.01,CT,83218,0,"POLYGON ((-73.944388 40.700424999999996, -73.941931 40.700725, -73.941149 40.700281, -73.938902 40.699037, -73.938568 40.698848, -73.94115 40.698541, -73.943949 40.698222, -73.944096 40.698972999999995, -73.944388 40.700424999999996))",36047028501,New York,Kings County,1,428,125,0,21,4.91,0,0,0,0,0,1,27.8,87750,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,119,9,135,85,11,0,5,192,249,89,19,0,0,468.5,417.9,367.3,316.7,177.4,215.5,107.75,107.75,115,115,115,153.3333333,no rank,no rank,324,358,384,389,391,429,447,467,485,500,516,520
119,36,47,55600,1400000US36047055600,36047055600,556,CT,193199,0,"POLYGON ((-73.961732 40.605357999999995, -73.960732 40.60547, -73.959576 40.605596, -73.957724 40.6058, -73.95683 40.601087, -73.957757 40.600986, -73.958683 40.600885, -73.95961199999999 40.600781, -73.96136299999999 40.600589, -73.961732 40.605357999999995))",36047055600,New York,Kings County,1,3712,1349,0,22,0.59,0,0,0,0,0,0,17.2,78295,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498,976,464,3149,34,396,0,7,126,158,443,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
120,36,47,92800,1400000US36047092800,36047092800,928,CT,157219,0,"POLYGON ((-73.913744 40.654168999999996, -73.912329 40.654135, -73.910679 40.65418, -73.90972599999999 40.654312999999995, -73.909335 40.652809, -73.908558 40.652096, -73.909449 40.651522, -73.911823 40.649983999999996, -73.91340699999999 40.651407, -73.91522599999999 40.653039, -73.913744 40.654168999999996))",36047092800,New York,Kings County,1,2656,1028,0,19,0.72,0,0,0,0,0,0,12.5,74000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738,566,370,72,2451,56,0,3,74,163,525,202,0,0,2765,2748,2731,2714,2697,2680,2680,2680,3136,3136,3136,3136,no rank,no rank,138,144,156,150,149,149,142,139,107,104,99,106
121,36,47,14300,1400000US36047014300,36047014300,143,CT,217211,0,"POLYGON ((-73.996393 40.664954, -73.995795 40.665516, -73.994845 40.666805, -73.99277 40.665507, -73.990517 40.664162999999995, -73.98833499999999 40.662805, -73.98876899999999 40.662431999999995, -73.988924 40.662282999999995, -73.99005199999999 40.661139, -73.990635 40.660579, -73.99283799999999 40.661909, -73.995098 40.663272, -73.99695799999999 40.664393, -73.996393 40.664954))",36047014300,New York,Kings County,1,3487,1427,0,0,0,0,0,0,0,0,0,9,108218,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,582,242,2244,191,259,3,24,766,1394,752,113,0,3717.6,3719,3720.4,3721.8,3723.2,3724.6,3726,0,0,0,0,0,3631,no rank,77,80,85,85,81,77,78,no rank,no rank,no rank,no rank,no rank,72
122,36,47,36001,1400000US36047036001,36047036001,360.01,CT,94811,0,"POLYGON ((-73.968535 40.576291, -73.96638 40.576550999999995, -73.96509499999999 40.576827, -73.963279 40.577211999999996, -73.962881 40.574982999999996, -73.964711 40.574782, -73.966754 40.574833, -73.968868 40.575236, -73.968535 40.576291))",36047036001,New York,Kings County,1,3217,1798,0,44,1.37,0,0,0,0,0,1,35.7,37188,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828,256,1237,3096,16,23,0,1,81,128,1297,806,0,0,0,3182.6,3135.7,3088.8,0,0,0,0,0,0,0,0,no rank,no rank,no rank,123,127,128,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
123,36,47,29700,1400000US36047029700,36047029700,297,CT,205561,0,"POLYGON ((-73.935008 40.682764, -73.932086 40.6831, -73.929161 40.683437, -73.929009 40.682703, -73.928727 40.681236999999996, -73.928651 40.679749, -73.929058 40.679277, -73.93435099999999 40.679564, -73.93457099999999 40.680565, -73.934715 40.681298, -73.934862 40.682030999999995, -73.935008 40.682764))",36047029700,New York,Kings County,1,3344,1423,0,8,0.24,0,0,0,0,0,0,20,99833,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539,755,336,243,2924,31,0,9,137,205,870,314,0,0,3368,3387.4,3406.8,3426.2,3445.6,3465,3465,3465,4302,4302,2151,4302,no rank,no rank,104,109,109,105,100,93,84,82,47,44,182,38
124,36,47,34500,1400000US36047034500,36047034500,345,CT,163593,0,"POLYGON ((-73.936343 40.672703999999996, -73.936078 40.675335, -73.933298 40.67519, -73.930615 40.674147, -73.930697 40.673257, -73.930785 40.672363, -73.93086799999999 40.671473999999996, -73.933635 40.671625999999996, -73.93640599999999 40.671774, -73.936343 40.672703999999996))",36047034500,New York,Kings County,1,2647,1003,0,6,0.23,0,0,0,0,0,1,20.2,41645,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315,613,310,54,2432,8,1,13,139,192,700,221,0,0,0,0,0,0,0,2185,2185,2185,3050,1525,1525,1525,no rank,no rank,no rank,no rank,no rank,no rank,no rank,198,191,191,113,284,283,279
125,36,47,30400,1400000US36047030400,36047030400,304,CT,465276,362966,"POLYGON ((-74.00136505929069 40.59228477611101, -73.998594 40.593554999999995, -73.997368 40.593973999999996, -73.996194 40.593992, -73.995308 40.594428, -73.996747 40.595642999999995, -73.99522499999999 40.597093, -73.992389 40.595211, -73.99019 40.593882, -73.988731 40.593002, -73.987988 40.592552999999995, -73.989621 40.590982, -73.990364 40.591432, -73.991539 40.590391, -73.992558 40.589922, -73.993758 40.590332, -73.998031 40.588466, -74.000416 40.587136, -74.000586991197 40.5870718783011, -74.00072399999999 40.591124, -74.00130241758559 40.5921713497932, -74.00136505929069 40.59228477611101))",36047030400,New York,Kings County,1,4281,1605,0,9,0.21,0,0,0,0,0,1,19.1,50647,0,0,0,0,0,0,0,0,,36,,,12,,36,0.85,12,0.29,8,0.18,5,0.13,17,0.39,0,0,19,0.44,0,0,0,0,1,0.01,1,0.03,3,0.21,4,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,856,797,2239,78,1713,2,8,241,446,593,438,3970.5,3972,1986.75,1325,1325.5,1326,1989.75,1990.5,3981,1990.5,2054.5,4109,2054.5,2054.5,56,56,200,284,303,295,218,219,52,209,212,54,199,200
126,36,47,6600,1400000US36047006600,36047006600,66,CT,153740,0,"POLYGON ((-74.030473 40.632099, -74.029913 40.633474, -74.02963299999999 40.634153, -74.026951 40.633516, -74.026039 40.633303, -74.024238 40.632858999999996, -74.02452 40.632166999999995, -74.025071 40.630814, -74.025361 40.630109, -74.03076399999999 40.631392, -74.030473 40.632099))",36047006600,New York,Kings County,1,3663,1581,0,17,0.46,0,0,0,0,0,0,14.2,77917,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132,703,428,2772,66,391,0,17,417,702,757,234,3668.5,3681,3693.5,3706,3718.5,3731,3743.5,1252,1252,939,891.5,891.5,891.5,891.5,76,78,81,87,86,79,76,319,311,378,398,397,406,410
127,36,47,9400,1400000US36047009400,36047009400,94,CT,151026,0,"POLYGON ((-74.003581 40.644689, -74.002999 40.645244999999996, -74.002415 40.645809, -74.000213 40.644476999999995, -73.99801099999999 40.643147, -73.99917599999999 40.642026, -73.999757 40.641467, -74.00034099999999 40.640905, -74.002545 40.642236, -74.004747 40.643567, -74.003581 40.644689))",36047009400,New York,Kings County,1,5805,1574,0,9,0.16,0,0,0,0,0,1,24.9,43676,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3282,1389,442,1500,93,3453,5,43,711,1096,915,306,1657.933333,1671.133333,1263.25,1697.533333,1710.733333,1723.933333,1737.133333,1750.333333,1750.333333,1750.333333,1809.666667,2714.5,5429,5429,193,209,272,236,252,247,241,244,236,240,241,136,13,16
128,36,47,44100,1400000US36047044100,36047044100,441,CT,142020,0,"POLYGON ((-73.917068 40.700548, -73.9156 40.702045999999996, -73.914386 40.703238999999996, -73.913292 40.704313, -73.911807 40.703435, -73.912904 40.702362, -73.911422 40.701487, -73.91406099999999 40.698837999999995, -73.91481499999999 40.699266, -73.915565 40.699692999999996, -73.916316 40.700122, -73.917068 40.700548))",36047044100,New York,Kings County,1,5643,1826,0,0,0,0,0,0,0,0,1,25.8,40000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2303,1296,467,2089,333,566,2,60,2593,4293,1309,389,0,0,0,0,0,0,0,6669,2223,1667.25,876.8333333,751.5714286,584.5555556,657.625,no rank,no rank,no rank,no rank,no rank,no rank,no rank,4,187,254,401,424,472,459
129,36,47,38700,1400000US36047038700,36047038700,387,CT,188275,0,"POLYGON ((-73.93090699999999 40.692228, -73.92798499999999 40.692563, -73.928043 40.692904, -73.92781099999999 40.692774, -73.927071 40.692346, -73.92645 40.692001999999995, -73.925365 40.691367, -73.924392 40.690830999999996, -73.924127 40.690005, -73.923979 40.689274999999995, -73.93018 40.688565, -73.930325 40.689298, -73.93047 40.690031, -73.930616 40.690762, -73.93075999999999 40.691494999999996, -73.93090699999999 40.692228))",36047038700,New York,Kings County,1,4010,1445,0,294,7.33,0,0,0,0,0,1,23.3,63710,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753,994,300,393,3003,63,1,21,529,826,817,392,0,0,0,0,0,0,0,0,3638,1819,1400.333333,1400.333333,1400.333333,1400.333333,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,76,230,314,312,309,303
130,36,47,62000,1400000US36047062000,36047062000,620,CT,319578,34799,"POLYGON ((-73.95334199999999 40.579267, -73.946742 40.579992999999995, -73.943989 40.5803, -73.94430799999999 40.582201, -73.940947 40.581913, -73.940439 40.581879, -73.939801 40.578317, -73.946291 40.577608999999995, -73.952874 40.576882, -73.95334199999999 40.579267))",36047062000,New York,Kings County,1,1850,688,0,0,0,0,0,0,0,0,0,11.6,143500,0,0,0,0,0,0,0,0,,337,,,28,,337,18.21,28,1.5,64,3.46,70,3.77,331,17.91,1,0.05,4,0.21,0,0,0,0,1,0.04,1,0.04,23,3.31,8,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,385,373,1787,8,32,0,1,22,29,68,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
131,36,47,1100,1400000US36047001100,36047001100,11,CT,168507,0,"POLYGON ((-73.990447 40.693735, -73.990663 40.694561, -73.990746 40.695034, -73.99009199999999 40.695074, -73.987162 40.694961, -73.985143 40.694885, -73.98536299999999 40.690667, -73.987348 40.691458, -73.98893199999999 40.692085999999996, -73.990972 40.692549, -73.990447 40.693735))",36047001100,New York,Kings County,1,84,39,0,9,10.71,0,0,0,0,0,0,6,174083,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,11,7,36,19,10,0,0,19,28,622,3,26.5,26.375,29.5625,32.75,41.07142857,44.71428571,56.41666667,72.8,45.5,40.44444444,137.4444444,123.7,137.4444444,137.4444444,273,294,333,366,390,394,393,430,449,469,483,499,515,521
132,36,47,2300,1400000US36047002300,36047002300,23,CT,182214,0,"POLYGON ((-73.986947 40.698713, -73.986813 40.699956, -73.986798 40.700617, -73.986601 40.700621, -73.98476099999999 40.701439, -73.98285 40.701359, -73.980729 40.701268, -73.980462 40.699703, -73.980544 40.698246, -73.980515 40.697437, -73.982083 40.697499, -73.98311799999999 40.697542, -73.983995 40.698414, -73.98496 40.698445, -73.985587 40.698446, -73.986969 40.698504, -73.986947 40.698713))",36047002300,New York,Kings County,1,4247,1498,0,0,0,0,0,0,0,0,1,53.4,24247,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3280,1203,414,448,2427,661,9,34,668,1248,1391,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
133,36,47,16700,1400000US36047016700,36047016700,167,CT,168915,0,"POLYGON ((-73.98172799999999 40.662743999999996, -73.981225 40.663347, -73.980724 40.66395, -73.980222 40.664552, -73.97972 40.665155, -73.979224 40.665749, -73.978715 40.666360999999995, -73.978212 40.666962999999996, -73.977717 40.66757, -73.975337 40.666419, -73.976334 40.665214, -73.97734299999999 40.664012, -73.978349 40.662799, -73.979654 40.661241, -73.980171 40.661155, -73.982231 40.662141999999996, -73.98172799999999 40.662743999999996))",36047016700,New York,Kings County,1,4638,2085,0,2,0.04,0,0,0,0,0,0,1.6,171577,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412,882,394,3945,180,229,1,12,271,448,1014,58,0,0,0,0,0,0,0,4964,4964,4964,5800,5800,5800,5800,no rank,no rank,no rank,no rank,no rank,no rank,no rank,24,18,17,11,11,9,12
134,36,47,97000,1400000US36047097000,36047097000,970,CT,163450,0,"POLYGON ((-73.90929 40.648817, -73.90761499999999 40.649896, -73.9058 40.648264999999995, -73.903982 40.646629, -73.905655 40.645548999999995, -73.907084 40.644622999999996, -73.90889899999999 40.646256, -73.910716 40.647887999999995, -73.90929 40.648817))",36047097000,New York,Kings County,1,2105,730,0,0,0,0,0,0,0,1,0,11.6,88871,0,1,0,1,0,0,0,1,,1471,,,279,,1471,69.88,279,13.25,336,15.96,134,6.38,212,10.05,1127,53.56,50,2.37,0,0,7,0.34,75,3.55,184,8.74,135,18.44,44,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,480,206,302,1611,67,0,14,111,245,212,68,0,0,0,0,0,0,0,0,0,0,0,0,2498,2498,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,142,153
135,36,47,97400,1400000US36047097400,36047097400,974,CT,252349,0,"POLYGON ((-73.903982 40.646629, -73.897943 40.650515, -73.896345 40.649027, -73.897832 40.64807, -73.89616199999999 40.646571, -73.89761899999999 40.64563, -73.899791 40.644227, -73.90066999999999 40.64366, -73.90231299999999 40.645134, -73.903982 40.646629))",36047097400,New York,Kings County,1,2724,712,0,575,21.11,0,0,0,0,0,1,23.6,63914,0,0,0,0,0,0,0,0,,181,,,93,,181,6.64,93,3.42,47,1.71,17,0.61,31,1.15,120,4.4,2,0.09,0,0,0,0,27,1,18,0.67,18,2.6,9,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116,599,424,318,2192,26,0,17,171,282,220,103,1404.2,951.4,1450,1472.9,1495.8,1518.7,3083.2,3129,3129,3129,1532.5,1021.666667,1021.666667,1021.666667,212,264,248,264,280,275,120,115,105,104,292,368,372,379
136,36,47,100800,1400000US36047100800,36047100800,1008,CT,148898,0,"POLYGON ((-73.901264 40.634817999999996, -73.8983 40.636736, -73.896478 40.635106, -73.89696099999999 40.634791, -73.89475999999999 40.633404999999996, -73.89685999999999 40.63205, -73.897629 40.631553, -73.899447 40.633185, -73.901264 40.634817999999996))",36047100800,New York,Kings County,1,2124,670,0,6,0.28,0,0,0,0,0,0,13,82059,0,0,0,0,0,0,0,0,,260,,,79,,260,12.22,79,3.7,62,2.94,19,0.88,33,1.54,207,9.76,4,0.17,0,0,0,0,16,0.75,20,0.92,40,5.93,17,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,540,205,242,1669,108,0,4,101,148,246,138,0,0,1026.5,1021.3,1016.1,1010.9,670.4666667,667,667,667,735,735,735,1102.5,no rank,no rank,294,317,340,337,370,405,415,428,428,428,433,364
137,36,47,101600,1400000US36047101600,36047101600,1016,CT,112418,0,"POLYGON ((-73.891021 40.644245, -73.88890099999999 40.64563, -73.88525299999999 40.642357, -73.88738599999999 40.640981, -73.8892 40.642610999999995, -73.891021 40.644245))",36047101600,New York,Kings County,1,1464,473,0,8,0.55,0,0,0,0,0,0,3.9,103359,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,344,138,79,1300,43,0,2,40,62,131,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
138,36,47,29300,1400000US36047029300,36047029300,293,CT,164460,0,"POLYGON ((-73.936172 40.688627, -73.930325 40.689298, -73.93018 40.688565, -73.930035 40.687833, -73.92988799999999 40.6871, -73.92975 40.686366, -73.93266899999999 40.686032, -73.93558999999999 40.685694999999996, -73.93573599999999 40.686428, -73.935879 40.68716, -73.936027 40.687892, -73.936172 40.688627))",36047029300,New York,Kings County,1,3106,1316,0,8,0.26,0,0,0,0,0,1,29.6,38320,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567,711,460,131,2666,55,0,33,221,446,806,379,0,0,0,0,0,0,0,0,0,0,0,0,0,3156,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,103
139,36,47,31900,1400000US36047031900,36047031900,319,CT,151344,0,"POLYGON ((-73.950919 40.665400000000005, -73.950835 40.666289, -73.950668 40.668071999999995, -73.950502 40.669855999999996, -73.94773099999999 40.669705, -73.947818 40.668783999999995, -73.94789899999999 40.667922, -73.94798399999999 40.667031, -73.948067 40.666139, -73.948151 40.665248, -73.948166 40.664082, -73.950974 40.663905, -73.950919 40.665400000000005))",36047031900,New York,Kings County,1,3508,1347,0,0,0,0,0,0,0,0,1,23.9,51299,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478,908,463,957,2354,47,2,7,141,224,887,238,0,0,3728.5,926.55,920.975,915.4,1819.65,1808.5,1808.5,1205.666667,1137.333333,1137.333333,853,853,no rank,no rank,79,322,345,346,234,234,229,324,351,351,414,419
140,36,47,38100,1400000US36047038100,36047038100,381,CT,239524,0,"POLYGON ((-73.928651 40.679749, -73.928727 40.681236999999996, -73.929009 40.682703, -73.926095 40.683037999999996, -73.922814 40.683415, -73.92267 40.682682, -73.922545 40.681936, -73.922427 40.681211, -73.92213199999999 40.679745, -73.921646 40.678869999999996, -73.924593 40.679032, -73.925266 40.679072999999995, -73.929058 40.679277, -73.928651 40.679749))",36047038100,New York,Kings County,1,4763,1838,0,86,1.81,0,0,0,0,0,1,22.6,44063,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2584,1295,531,229,4153,27,1,33,320,628,1333,643,0,0,4673,4637.8,4602.6,4567.4,4532.2,1499,1499,1124.25,1364.75,1091.8,909.8333333,1091.8,no rank,no rank,36,43,38,38,36,274,270,344,319,359,400,368
141,36,47,41800,1400000US36047041800,36047041800,418,CT,164317,0,"POLYGON ((-73.967261 40.607259, -73.96389099999999 40.60763, -73.963724 40.606758, -73.96188599999999 40.607336, -73.961732 40.605357999999995, -73.96342299999999 40.605173, -73.964351 40.60507, -73.963912 40.602748999999996, -73.966357 40.60248, -73.966959 40.605661999999995, -73.967261 40.607259))",36047041800,New York,Kings County,1,2359,866,0,0,0,0,0,0,0,0,1,30.1,54145,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474,689,466,2057,43,145,0,4,110,230,365,299,0,0,0,2094.6,2020.7,1946.8,1872.9,0,0,0,0,0,0,0,no rank,no rank,no rank,196,219,222,228,no rank,no rank,no rank,no rank,no rank,no rank,no rank
